ts,imei,mwra,c.android.gm,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.vending,c.raider,c.UCMobile.intl,c.updateassist,c.UCMobile.x86
2018-05-05 13:05:00,8630330696303481040,0.0,9.89799,13.6668,14.37448,9.91305,13.54738,69.41908,51.56086,40.04245,13.23221,83.95939
2018-05-05 13:06:00,8630330696303482345,0.0,10.77103,10.23181,13.13534,10.45344,13.58389,42.49477,53.1793,50.91522,55.25673,26.12227
2018-05-05 13:07:00,359043379931766569,1.0,7.78088,11.61821,8.68971,12.28881,10.35572,61.65499,77.65697,94.84481,93.62836,73.26326
2018-05-05 13:08:00,3590433799317662097,1.0,5.97192,12.75006,11.13881,16.06375,13.75845,65.90154,63.16283,12.3469,48.31437,38.82328
2018-05-05 13:09:00,8630330696303482469,1.0,8.96286,9.8109,8.89525,15.03088,12.9442,42.9099,60.70647,53.38054,84.33406,5.55318
2018-05-05 13:10:00,359043379931766841,1.0,10.55085,9.62187,8.04768,12.9384,14.76004,59.64073,50.29584,16.19047,19.94551,61.29925
2018-05-05 13:11:00,3590433799317661461,1.0,11.08107,10.8051,10.95754,11.797,15.07527,49.85535,81.63766,98.68212,41.0966,77.50836
2018-05-05 13:12:00,8630330696303481354,0.0,12.91846,11.884,13.23479,10.25165,13.62272,50.52337,70.16242,23.36164,70.46048,98.30376
2018-05-05 13:13:00,863033069630348800,1.0,11.00434,12.28836,7.0792,12.69275,11.39686,43.86362,54.90705,98.19455,27.0904,77.18747
2018-05-05 13:14:00,8630330696303481339,0.0,14.03899,6.69385,12.00407,11.64019,8.4558,75.00136,43.17653,65.03392,42.62812,35.29529
2018-05-05 13:15:00,3590433799317662030,1.0,9.4364,13.01807,8.04541,16.93075,8.65898,40.99166,42.38261,71.28676,19.27758,74.76086
2018-05-05 13:16:00,3590433799317662105,1.0,10.88532,11.23793,5.94449,11.41864,7.6485,52.85305,53.53958,32.07557,80.95262,9.96789
2018-05-05 13:17:00,8630330696303481727,0.0,14.46818,16.00316,15.22303,6.19733,12.31345,42.92027,50.03243,78.12358,15.17788,42.25335
2018-05-05 13:18:00,359043379931766122,0.0,10.91395,13.28476,7.85215,10.28841,12.70001,67.01607,60.00352,57.2919,47.70969,28.93542
2018-05-05 13:19:00,359043379931766304,1.0,7.97248,14.61999,9.42297,15.13832,11.4404,49.93814,40.38691,86.92484,17.57565,10.59166
2018-05-05 13:20:00,8630330696303481438,1.0,10.71449,8.74584,8.13603,13.14209,16.29636,49.71238,50.55126,74.75782,96.05876,91.76346
2018-05-05 13:21:00,359043379931766098,1.0,9.60102,11.45761,9.52583,15.96297,13.77581,82.32552,60.43367,24.97554,80.87385,58.88507
2018-05-05 13:22:00,359043379931766577,1.0,7.82599,10.70632,7.72609,9.2578,11.66614,59.84477,56.61496,51.93937,16.18241,76.69549
2018-05-05 13:23:00,8630330696303481776,0.0,13.22558,13.74625,9.66696,9.83314,12.24149,54.01695,41.22345,11.51673,78.60136,19.02449
2018-05-05 13:24:00,3590433799317661875,0.0,14.5049,12.07881,13.34435,10.33342,12.36422,59.60663,41.75678,97.37045,35.176,83.84237
2018-05-05 13:25:00,3590433799317662428,1.0,10.09018,9.19908,7.62914,14.64908,9.90726,58.01709,55.55661,87.59023,31.08948,13.2418
2018-05-05 13:26:00,359043379931766833,1.0,10.06094,12.30632,11.08101,13.71522,14.57697,54.75102,61.47608,61.97997,2.56858,63.53875
2018-05-05 13:27:00,3590433799317661883,0.0,10.01265,10.71153,11.44362,11.92063,14.7401,42.56401,46.26247,15.16843,89.91612,74.24345
2018-05-05 13:28:00,359043379931766692,0.0,10.35862,15.44049,12.0695,7.25593,14.05715,62.71225,50.09542,84.22277,53.94182,37.31774
2018-05-05 13:29:00,863033069630348560,1.0,13.60595,9.65399,8.82977,15.03065,8.26387,61.87621,57.00622,73.2772,16.9567,91.64315
2018-05-05 13:30:00,359043379931766247,1.0,10.66209,10.13351,7.48155,11.42349,11.86842,60.90391,43.52221,96.69152,33.81179,67.75669
2018-05-05 13:31:00,8630330696303482147,1.0,10.09835,10.79607,8.17504,11.70901,11.05379,39.20118,62.13482,17.37396,87.07829,9.85157
2018-05-05 13:32:00,863033069630348610,1.0,9.63378,13.05589,9.81365,12.55126,17.33468,44.62038,46.67234,20.07147,17.53454,22.19114
2018-05-05 13:33:00,863033069630348313,1.0,10.72287,11.62596,6.18338,10.7028,8.83775,68.2155,58.20309,73.7587,65.88013,28.91894
2018-05-05 13:34:00,863033069630348131,1.0,10.72408,8.88889,9.16263,9.0085,12.3945,83.90911,64.49405,14.38462,52.22882,13.84085
2018-05-05 13:35:00,8630330696303482329,0.0,11.85977,11.69749,13.07659,11.60003,13.25296,49.8913,70.07133,39.92406,62.20092,91.20533
2018-05-05 13:36:00,3590433799317662261,0.0,12.13176,15.10777,11.45581,7.11329,14.08531,43.72266,43.5233,22.7327,16.32006,80.91698
2018-05-05 13:37:00,8630330696303482246,1.0,7.08729,8.27358,9.48686,15.62036,10.07051,54.35657,77.06937,97.75759,83.70062,3.77688
2018-05-05 13:38:00,3590433799317661008,0.0,6.39408,13.4478,14.96251,9.14428,12.75315,62.42282,59.22846,78.65047,86.3014,36.24338
2018-05-05 13:39:00,863033069630348941,0.0,14.74425,12.294,11.83094,11.96774,12.75839,59.6072,64.65322,91.37788,86.57808,71.59811
2018-05-05 13:40:00,359043379931766700,0.0,9.3444,13.55422,16.39737,4.1188,16.03628,45.08565,80.13806,4.93577,24.17081,30.39334
2018-05-05 13:41:00,863033069630348255,1.0,13.31524,9.68758,9.89312,13.73215,14.15193,48.27449,33.66744,26.44052,62.96051,75.59334
2018-05-05 13:42:00,359043379931766296,1.0,9.71009,11.91067,10.74801,12.41838,11.5749,63.37653,59.22596,54.65714,1.93043,74.81058
2018-05-05 13:43:00,8630330696303481719,0.0,12.52499,15.14032,12.8207,7.4572,12.62126,57.04612,56.53581,5.03899,48.76405,85.70019
2018-05-05 13:44:00,8630330696303482170,0.0,12.70036,13.24264,10.83123,10.16269,11.57837,65.86995,65.61715,41.4445,21.40653,55.80768
2018-05-05 13:45:00,8630330696303481925,0.0,5.09712,13.15335,12.9554,9.38065,10.51203,61.97634,56.39777,71.88511,82.84833,18.35883
2018-05-05 13:46:00,3590433799317661628,0.0,11.14192,16.34715,14.53336,8.64528,14.2013,66.10845,61.64017,66.24756,20.73008,71.47554
2018-05-05 13:47:00,3590433799317661305,1.0,12.63009,8.63282,6.22271,16.78786,12.99553,69.01075,62.95318,39.95792,0.59624,12.67817
2018-05-05 13:48:00,8630330696303481099,0.0,4.71544,12.36042,15.237,10.06302,10.2201,77.35338,62.61869,89.86874,29.46668,59.09768
2018-05-05 13:49:00,359043379931766817,1.0,10.07344,12.43129,8.20778,9.22202,11.69002,56.54783,47.48009,49.45724,83.90478,44.52757
2018-05-05 13:50:00,359043379931766627,0.0,11.2809,13.31658,11.60003,8.85618,14.16046,41.65605,71.34995,12.8059,64.6262,50.44803
2018-05-05 13:51:00,359043379931766080,1.0,9.55302,15.12291,8.27171,11.13766,13.09501,61.34802,67.28862,67.50401,61.13094,98.34756
2018-05-05 13:52:00,863033069630348644,0.0,5.43298,13.15688,15.34292,8.81585,10.23771,52.51544,64.61205,75.45593,84.2591,47.07813
2018-05-05 13:53:00,359043379931766726,1.0,11.3901,8.89418,11.60142,10.74486,15.14049,64.92647,39.67491,9.51643,64.83487,19.66821
2018-05-05 13:54:00,3590433799317662089,1.0,5.88306,16.43097,8.98116,15.92643,13.47186,35.96364,33.97212,44.83044,6.10158,11.94246
2018-05-05 13:55:00,8630330696303481537,1.0,16.13194,9.98976,5.59595,14.67388,8.57404,52.90294,46.32481,74.45536,29.59366,16.54372
2018-05-05 13:56:00,863033069630348008,1.0,13.63292,9.68318,10.28619,9.41115,12.23594,55.3297,70.37888,15.55574,13.85201,62.28401
2018-05-05 13:57:00,359043379931766643,1.0,5.6429,13.66304,10.99464,15.88814,14.346,52.51288,64.94451,91.18642,27.07263,55.03786
2018-05-05 13:58:00,3590433799317662162,0.0,8.37892,12.19702,8.67458,11.22316,12.41932,57.51324,76.04594,4.64735,68.8567,41.35044
2018-05-05 13:59:00,3590433799317661768,0.0,9.16038,13.02756,14.00265,9.59097,11.451,63.51039,52.36196,26.10928,92.01633,17.54753
2018-05-05 14:00:00,3590433799317661438,0.0,11.69254,11.10249,13.40965,10.06651,13.26026,54.24704,68.84142,71.40062,8.69884,13.97686
2018-05-05 14:01:00,8630330696303482311,1.0,8.30094,11.40146,8.71746,12.41572,9.42098,57.20886,76.60534,9.23562,35.81112,15.26202
2018-05-05 14:02:00,3590433799317662436,1.0,11.13804,12.98977,10.27994,12.45035,15.58105,58.84398,54.3811,45.13921,30.21365,17.88619
2018-05-05 14:03:00,863033069630348693,1.0,14.84723,9.02306,4.38323,18.18275,11.92482,71.6678,60.95994,86.34954,71.92598,22.38229
2018-05-05 14:04:00,3590433799317661586,0.0,13.32588,11.33439,11.37957,10.56479,13.20844,45.1278,42.07125,21.80899,36.24705,72.11659
2018-05-05 14:05:00,3590433799317661875,1.0,8.88592,12.63907,10.45314,15.51734,13.43363,40.76488,35.5092,37.38855,60.24179,70.45703
2018-05-05 14:06:00,359043379931766593,0.0,13.37229,12.75034,13.27752,9.09237,13.19775,46.83234,30.43615,97.32542,95.59467,15.44332
2018-05-05 14:07:00,3590433799317662493,1.0,12.9187,12.11841,8.94496,10.25977,10.74321,29.3431,44.30927,79.53903,7.08243,53.24196
2018-05-05 14:08:00,863033069630348826,1.0,9.83844,10.16078,12.64135,9.13505,13.99986,54.48569,71.56598,32.03621,28.03048,5.65251
2018-05-05 14:09:00,8630330696303481172,1.0,9.4159,9.32871,7.78523,15.54024,7.44945,52.80718,41.10181,4.34946,36.96305,58.80173
2018-05-05 14:10:00,3590433799317662287,1.0,13.98224,8.38269,10.92347,12.65228,10.76189,43.52233,65.17044,91.77165,92.72783,79.47876
2018-05-05 14:11:00,359043379931766403,0.0,12.12642,12.62608,12.72895,10.51985,13.5408,43.47938,54.13696,36.31339,1.14946,20.55984
2018-05-05 14:12:00,359043379931766759,1.0,8.66023,10.48731,9.1042,13.21005,13.54569,49.91282,54.66529,0.00318,70.36084,62.25281
2018-05-05 14:13:00,3590433799317661180,0.0,9.62917,11.46235,10.78185,7.18438,15.04275,68.13878,42.99268,69.80222,58.07973,13.51198
2018-05-05 14:14:00,8630330696303482402,1.0,5.68679,16.51332,10.79774,15.96632,11.2069,53.35948,64.98761,34.99512,7.43916,47.4005
2018-05-05 14:15:00,3590433799317661008,0.0,11.36907,12.30606,14.28832,8.11551,13.9098,75.64784,50.44667,94.96699,63.74565,34.34681
2018-05-05 14:16:00,3590433799317661263,0.0,12.86677,11.62511,11.86486,11.05328,11.04563,74.3731,76.10925,59.55211,9.02538,59.0038
2018-05-05 14:17:00,8630330696303481099,1.0,10.36164,8.80973,14.23168,10.54647,12.57431,69.54903,65.26063,69.2888,59.79213,53.04969
2018-05-05 14:18:00,359043379931766106,1.0,12.34336,11.19717,10.06951,12.02119,14.09841,67.99088,57.94321,52.36767,79.91728,63.26972
2018-05-05 14:19:00,8630330696303481784,0.0,12.81652,11.19105,14.18293,9.41696,12.37725,52.47222,44.36078,51.06968,37.78513,12.2371
2018-05-05 14:20:00,863033069630348479,1.0,8.93612,15.82452,10.54432,13.94339,15.60372,65.39972,41.00642,86.86907,79.57619,44.67457
2018-05-05 14:21:00,359043379931766387,1.0,13.12976,7.84308,8.26792,13.88861,13.84168,59.51362,60.72612,89.85681,67.73051,44.87004
2018-05-05 14:22:00,863033069630348404,1.0,9.84371,11.05002,9.53866,9.53237,13.08732,61.92909,54.00699,8.80164,96.92206,74.10008
2018-05-05 14:23:00,8630330696303482238,1.0,11.95147,12.07884,11.81933,9.9765,17.0559,31.81174,60.37383,50.96543,14.14838,13.10378
2018-05-05 14:24:00,3590433799317661461,1.0,8.11492,10.14229,9.95432,11.30181,12.68982,62.86675,45.23613,89.54367,88.13416,28.76022
2018-05-05 14:25:00,359043379931766726,0.0,10.84721,15.27696,15.96819,8.00315,15.56811,48.73509,41.33064,86.70887,13.76449,42.7574
2018-05-05 14:26:00,3590433799317661677,1.0,13.35888,10.34256,9.83708,10.84155,11.30495,47.2123,51.96095,54.80305,8.33761,5.10559
2018-05-05 14:27:00,863033069630348362,1.0,12.28895,14.38008,13.25296,6.63396,14.23298,34.72461,51.42402,17.23931,31.80969,28.26185
2018-05-05 14:28:00,863033069630348081,0.0,8.49245,8.99957,12.09904,11.04764,10.84802,74.4587,52.25058,27.56032,9.88882,69.27417
2018-05-05 14:29:00,863033069630348784,1.0,14.28506,11.46415,9.72228,11.70586,11.95976,58.15578,60.17747,47.56536,14.34759,97.68243
2018-05-05 14:30:00,863033069630348768,0.0,11.99394,16.53051,17.63487,8.46302,16.71262,54.41766,62.03414,21.77261,46.42482,37.87666
2018-05-05 14:31:00,863033069630348925,1.0,10.27434,11.22902,13.45122,14.18804,13.52361,53.01763,51.7964,98.6327,87.85393,76.4627
2018-05-05 14:32:00,8630330696303482089,1.0,15.81443,7.28792,8.39059,13.69553,12.02662,68.76352,80.99791,68.7144,53.52722,50.79233
2018-05-05 14:33:00,3590433799317661420,0.0,7.97572,13.10466,13.33256,7.35194,14.06283,38.85326,56.97017,4.24849,77.78818,30.87534
2018-05-05 14:34:00,863033069630348362,0.0,11.39484,16.03326,12.87379,7.94686,11.97867,65.78947,40.42926,41.81502,91.67927,49.87393
2018-05-05 14:35:00,3590433799317661172,0.0,6.40113,13.80553,12.42615,6.38898,13.18814,68.09544,42.06127,78.89196,24.12121,13.03564
2018-05-05 14:36:00,3590433799317661552,1.0,10.7776,10.68243,10.62416,10.77417,15.26261,55.09732,30.35002,85.38207,44.67994,92.89568
2018-05-05 14:37:00,3590433799317661958,1.0,13.44095,9.58206,8.91131,10.98458,14.03627,69.88051,46.18178,2.03961,27.60245,77.42831
2018-05-05 14:38:00,3590433799317661693,0.0,11.91083,15.3471,10.63,7.78201,12.99671,47.87209,54.53644,83.54168,39.66938,81.10594
2018-05-05 14:39:00,359043379931766700,0.0,14.46323,13.13363,13.27714,8.65942,12.07725,47.91898,75.40986,63.06953,25.13172,96.78778
2018-05-05 14:40:00,359043379931766445,1.0,8.19052,11.23025,8.83611,13.35401,10.52937,62.21086,45.63885,19.76245,59.60627,11.82835
2018-05-05 14:42:00,3590433799317661693,0.0,12.96384,12.1842,13.16049,9.46126,12.73359,39.02206,67.41102,26.46799,12.94895,89.06812
2018-05-05 14:43:00,8630330696303481404,0.0,8.84284,9.96392,11.72252,11.83819,11.54358,58.23849,49.62033,21.29036,61.19312,1.41278
2018-05-05 14:44:00,359043379931766064,0.0,18.57895,16.03944,12.1052,6.09407,12.94938,44.43885,56.87423,15.42159,10.41187,74.69956
2018-05-05 14:45:00,3590433799317661586,1.0,9.0554,13.64241,8.79867,10.21127,14.82905,68.56133,67.62571,70.41275,38.03174,37.75516
2018-05-05 14:46:00,359043379931766569,1.0,10.52829,11.90116,8.96071,11.3312,12.94594,59.66412,55.96672,51.41992,50.3984,35.81267
2018-05-05 14:47:00,3590433799317662030,1.0,9.55837,13.14235,9.06884,12.39352,14.83393,45.72435,38.68709,14.09985,13.32077,28.75812
2018-05-05 14:48:00,3590433799317661958,0.0,13.85741,13.07018,12.26424,8.88607,14.33849,48.97423,64.64431,52.47131,93.34625,54.86714
2018-05-05 14:49:00,8630330696303482162,1.0,9.34603,11.99448,11.07105,11.35701,14.04246,45.79574,42.38363,85.59125,9.23227,85.03199
2018-05-05 14:50:00,3590433799317662022,1.0,9.33532,13.28391,11.73535,10.7789,15.03879,50.54878,50.96412,68.72491,54.4619,63.72999
2018-05-05 14:51:00,8630330696303482238,0.0,9.61724,11.7129,12.93947,10.60142,10.76371,60.72927,47.8316,75.42503,64.39237,49.45911
2018-05-05 14:52:00,8630330696303481974,1.0,16.31205,6.68996,10.9513,15.12161,13.01134,65.5266,28.95999,63.88745,68.41978,5.62532
2018-05-05 14:53:00,863033069630348487,1.0,11.34643,8.08262,8.70205,12.45255,14.33733,59.14122,68.94979,25.05357,29.92457,27.96719
2018-05-05 14:54:00,3590433799317661321,0.0,5.73426,12.18674,12.96892,8.28014,12.10463,52.88297,55.38231,21.01629,37.52329,30.17899
2018-05-05 14:55:00,8630330696303481495,1.0,15.62921,11.72962,5.54162,13.98655,11.73066,37.96335,59.77493,45.72146,56.8545,97.44244
2018-05-05 14:56:00,359043379931766429,1.0,7.13939,13.37284,12.27024,14.5056,11.91881,58.76423,73.70785,43.5664,11.65689,34.3356
2018-05-05 14:57:00,8630330696303482246,1.0,7.62023,14.83549,10.82306,13.73081,14.00676,39.81478,53.33335,64.44265,58.40621,72.98482
2018-05-05 14:58:00,359043379931766825,0.0,13.22991,13.35237,13.18107,10.0432,11.56634,44.0766,65.42444,88.08727,30.36367,39.08278
2018-05-05 14:59:00,8630330696303482360,0.0,14.39568,9.87171,8.0136,15.33944,9.23214,37.23737,61.1736,25.63475,44.70665,52.55356
2018-05-05 15:00:00,863033069630348339,1.0,8.64566,14.34999,6.96942,10.55056,10.89632,60.49015,51.26613,13.27403,68.62092,27.43895
2018-05-05 15:01:00,3590433799317661842,1.0,11.51933,9.25421,10.80263,12.12975,11.27038,65.38581,67.43189,87.19722,81.17959,18.61544
2018-05-05 15:02:00,359043379931766999,1.0,9.61542,9.27555,10.89434,18.01181,12.69845,44.99497,48.77055,0.88935,84.91768,52.51106
2018-05-05 15:03:00,8630330696303482147,0.0,10.34229,15.54139,8.6434,6.12297,15.79817,49.42291,55.86893,7.38866,42.19966,64.24951
2018-05-05 15:04:00,3590433799317662485,1.0,9.79215,10.48666,5.30854,12.7509,7.83987,43.9944,61.1147,16.45269,11.78428,67.87318
2018-05-05 15:05:00,863033069630348800,1.0,7.26387,10.98358,13.73318,16.80504,13.30005,42.36288,55.02292,10.53556,98.7785,81.6853
2018-05-05 15:06:00,863033069630348925,1.0,14.97707,9.28378,10.33878,11.48913,9.34278,39.22737,37.77698,92.13311,83.57443,59.16055
2018-05-05 15:07:00,863033069630348776,0.0,13.86738,12.22568,13.83132,9.34861,12.79223,67.43722,56.40142,67.25171,93.078,70.27251
2018-05-05 15:08:00,8630330696303481289,0.0,15.45309,13.4926,12.00889,9.90523,12.00753,61.15758,35.14424,97.99489,1.85938,75.71762
2018-05-05 15:09:00,359043379931766551,0.0,15.54662,10.49987,5.3994,14.8805,11.89403,73.25554,61.6638,8.54019,87.13119,36.10595
2018-05-05 15:10:00,863033069630348511,1.0,9.717,13.3208,10.19173,11.68508,14.28119,65.87159,47.8346,13.1439,66.57123,79.79129
2018-05-05 15:11:00,359043379931766171,1.0,8.97174,11.85056,9.44487,12.96167,13.19286,76.6804,51.60906,82.12155,0.02037,81.82331
2018-05-05 15:12:00,3590433799317662444,0.0,15.43174,12.76104,14.02504,10.51336,11.89005,26.76405,56.26321,84.46245,62.81633,95.35999
2018-05-05 15:14:00,3590433799317661388,1.0,9.09109,11.96196,14.80034,6.90975,14.36461,52.79684,46.23861,45.10943,0.32969,19.15545
2018-05-05 15:15:00,359043379931766684,0.0,11.19037,14.52688,15.74946,9.36156,14.62914,40.84469,77.60602,9.89199,90.42035,38.83831
2018-05-05 15:16:00,8630330696303481271,0.0,8.78918,9.12014,10.13228,11.58447,9.34146,46.10237,49.2363,96.317,71.61018,6.22325
2018-05-05 15:17:00,863033069630348644,0.0,7.89207,12.37967,13.32453,8.27657,12.56853,53.34474,87.85662,33.90635,66.32852,28.07602
2018-05-05 15:18:00,863033069630348479,1.0,15.46587,10.80274,7.12438,14.44782,8.59736,44.33605,48.96113,21.30994,0.86056,84.95464
2018-05-05 15:19:00,3590433799317661933,1.0,12.08928,9.04773,12.64217,11.35774,15.34476,63.26369,48.36439,18.08216,70.24753,52.4498
2018-05-05 15:20:00,863033069630348453,0.0,9.83229,12.20159,12.29988,10.36133,11.42822,37.48175,78.25692,30.7569,76.18644,38.97913
2018-05-05 15:21:00,359043379931766338,1.0,9.23105,12.57178,8.49869,15.19946,13.95341,49.57085,48.59448,86.35211,34.16725,75.36046
2018-05-05 15:22:00,3590433799317661933,0.0,11.17657,14.15126,13.39092,4.95347,15.36951,58.55282,64.61177,39.87367,5.93015,76.07968
2018-05-05 15:23:00,3590433799317661446,1.0,11.34498,8.68484,10.06721,11.92764,10.62732,44.87794,46.85345,46.0873,31.6233,6.23735
2018-05-05 15:24:00,8630330696303481610,1.0,9.60965,10.88649,9.91283,14.48521,9.22656,61.47667,56.37062,15.42434,20.589,83.92308
2018-05-05 15:25:00,8630330696303481271,0.0,11.87743,7.64824,7.84249,15.14397,15.56181,58.61926,49.15815,38.16486,11.00405,95.87922
2018-05-05 15:26:00,863033069630348339,0.0,13.34102,10.56244,8.63566,12.46077,11.37509,59.62541,48.36474,64.11373,16.08455,10.39451
2018-05-05 15:27:00,863033069630348628,1.0,9.98835,13.43236,9.19298,11.45764,10.82482,45.11359,66.82354,56.31759,89.64581,31.60429
2018-05-05 15:28:00,3590433799317661727,0.0,7.95929,11.25788,10.30718,8.69844,14.19623,50.075,57.02039,61.87852,82.38346,58.06774
2018-05-05 15:29:00,3590433799317662485,0.0,12.09223,11.88356,11.81445,9.11581,14.45979,46.05089,48.11622,44.79231,50.24693,46.94203
2018-05-05 15:30:00,3590433799317662352,0.0,12.33861,12.72986,11.45026,9.16385,12.03286,77.41501,71.02006,68.59832,25.50953,18.047
2018-05-05 15:31:00,3590433799317661602,0.0,12.55129,12.59571,9.93481,8.78011,14.73418,48.54355,45.74672,1.78873,9.95414,90.82258
2018-05-05 15:32:00,3590433799317661214,1.0,11.69686,9.9691,10.22533,9.29865,13.75768,51.43125,86.50197,23.5074,57.93015,69.06221
2018-05-05 15:33:00,359043379931766239,0.0,12.23309,13.79519,11.49069,7.97129,13.52409,41.64571,67.45096,6.83301,96.00563,84.47105
2018-05-05 15:34:00,863033069630348495,0.0,10.29348,12.22081,10.90395,10.73085,11.67443,44.64092,47.72018,16.63087,90.34261,95.73172
2018-05-05 15:35:00,863033069630348255,0.0,10.01722,8.84174,13.46934,13.78769,9.81521,60.25679,71.4071,4.98425,84.79769,36.14994
2018-05-05 15:36:00,863033069630348503,1.0,12.91388,9.16094,11.32142,14.80573,10.80764,64.14145,51.40038,20.3173,92.9065,5.41002
2018-05-05 15:37:00,8630330696303481610,0.0,11.70552,11.24205,13.80724,8.70253,14.14303,62.92701,57.84553,74.56089,7.37444,12.78129
2018-05-05 15:38:00,359043379931766742,0.0,8.84761,11.03954,12.22547,10.41651,12.50998,46.81745,70.9431,50.06582,6.34996,84.8158
2018-05-05 15:39:00,3590433799317662485,1.0,10.34948,13.14272,6.64001,12.16619,12.27193,62.72177,33.75302,37.90526,9.33609,60.11058
2018-05-05 15:40:00,8630330696303482303,1.0,10.33614,14.01864,10.01956,7.52652,13.11049,47.56117,51.65052,35.84095,36.80406,52.92815
2018-05-05 15:41:00,359043379931766171,0.0,11.47067,11.43356,11.15103,11.09156,11.35277,64.01322,25.62749,12.95709,2.23029,83.12726
2018-05-05 15:42:00,8630330696303481594,1.0,9.77661,7.81889,9.38579,14.06842,17.16961,53.52334,59.81911,64.12493,32.54158,57.66219
2018-05-05 15:43:00,8630330696303482469,1.0,12.43598,10.61478,10.00211,10.32168,13.67705,59.87424,46.2938,95.4479,57.66232,2.79996
2018-05-05 15:44:00,8630330696303482329,0.0,9.48927,14.16289,11.37378,7.15359,15.58004,46.02149,70.2106,31.3991,83.04927,96.11216
