ts	imei	mwra	p.android.chrome	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.documentsui	p.android.gm	p.android.settings	p.inputmethod.latin	p.notifier	p.katana	p.dogalize	p.android.defcontainer	p.google	p.android.gms	p.olauncher	p.android.vending	p.browser.provider	p.process.gapps	p.gms.persistent	p.simulator
2018-05-05 11:48:00	863033069630348867	1.00000	11.41250	7.28099	10.43341	8.61857	9.37939	8.54634	10.46959	52.54853	0.00011	47.26547	73.36024	86.59127	87.95530	16.22625	85.27239	38.77086	74.76476	54.26217	13.89671	61.63210
2018-05-05 11:49:00	3590433799317662451	1.00000	11.14742	12.23305	18.58999	12.40610	12.00874	11.71764	15.90469	51.59500	0.00744	53.64843	47.91162	12.10051	57.86498	42.55186	73.46241	34.98998	61.45913	48.41068	96.38647	21.85382
2018-05-05 11:50:00	359043379931766767	0.00000	12.33664	7.00196	9.60621	7.88500	11.10171	10.02868	11.65639	51.95572	0.00010	48.89726	43.59860	81.21349	68.69149	0.13913	85.34117	31.44997	6.14769	27.78791	8.86270	19.57283
2018-05-05 11:51:00	863033069630348842	1.00000	9.64327	9.81810	13.09822	4.60320	14.00171	11.67121	16.15791	45.67612	0.00071	65.72057	61.56273	29.27798	33.93042	51.50370	4.72814	42.54997	96.00793	26.09562	51.57330	53.17766
2018-05-05 11:52:00	8630330696303482329	0.00000	8.97731	13.74467	15.83498	12.61110	8.13907	8.51101	8.99538	68.58003	0.03342	44.62000	51.69454	87.44101	74.76731	24.88397	9.33123	36.99064	58.58242	13.88189	9.45740	11.29271
2018-05-05 11:53:00	8630330696303482105	0.00000	7.74248	16.33245	13.32114	11.97860	8.50128	9.66771	14.16107	56.24473	0.44371	46.99559	34.46766	21.32597	76.99053	13.42296	61.18351	24.20205	49.81313	72.09818	79.42914	41.57309
2018-05-05 11:54:00	3590433799317661545	0.00000	7.14771	15.86178	12.47287	12.83738	13.74258	8.80747	10.62736	52.25209	0.27718	63.24463	43.59548	99.87535	19.87758	98.87642	81.50473	95.25935	53.58612	44.12414	94.45925	8.46976
2018-05-05 11:55:00	359043379931766494	1.00000	6.44363	18.82522	11.07495	13.90376	12.21652	7.44827	10.07074	60.16075	5.36607	30.95881	51.35050	46.74167	4.98392	79.93379	37.52512	83.63262	43.01540	61.13495	54.36587	34.54384
2018-05-05 11:56:00	863033069630348800	0.00000	7.79357	14.90843	12.77229	11.14071	10.87334	11.56444	7.93090	65.28220	0.10687	36.58788	48.46143	23.44996	9.44113	80.17036	87.64447	40.81742	25.22644	48.06348	81.52541	78.83954
2018-05-05 11:57:00	3590433799317661818	1.00000	8.77058	13.84838	9.05192	9.92857	13.68658	8.10940	7.27360	43.44550	0.03703	24.88077	31.47129	69.47588	30.45435	24.01393	15.00004	36.15427	63.45789	67.93789	55.13496	84.01537
2018-05-05 11:58:00	863033069630348065	1.00000	14.20872	11.37642	15.71265	6.71312	11.48030	7.70200	11.43510	36.07700	0.00316	49.74292	47.09084	26.08608	77.42486	32.28468	76.39869	56.52626	93.41879	33.95746	39.29520	84.36206
2018-05-05 11:59:00	3590433799317662238	1.00000	12.19907	12.89428	9.69545	8.27896	10.95600	7.45690	11.01287	65.02927	0.01429	50.83830	51.92389	39.31345	46.74689	71.82930	67.48011	33.81518	15.39912	31.28288	17.87651	81.02964
2018-05-05 12:00:00	3590433799317662295	0.00000	11.28921	10.25041	13.33565	12.29829	8.58089	12.89904	13.59058	68.07746	0.00106	40.16960	63.34418	66.01635	29.51456	7.01314	12.43111	97.51973	63.78278	56.01720	64.50343	97.11754
2018-05-05 12:01:00	8630330696303481008	1.00000	15.40498	12.49638	7.36797	12.15635	8.19355	7.68749	14.29022	47.13354	0.00964	28.42890	45.59360	21.26551	4.12868	90.86587	29.59068	23.06243	84.89486	86.40287	73.93779	73.38814
2018-05-05 12:02:00	3590433799317662147	0.00000	10.30198	8.17297	11.88038	12.39294	10.81693	12.31689	10.84051	74.73009	0.00019	24.01695	61.15990	34.43617	68.31012	74.44091	62.75836	14.97655	87.72925	70.45005	22.75454	38.29387
2018-05-05 12:03:00	863033069630348164	0.00000	9.57952	11.28052	12.03514	9.39227	14.26984	10.01278	9.42063	44.77489	0.00289	32.68094	52.23981	80.68781	39.36010	74.09787	97.32224	95.38075	48.88506	51.24812	81.05188	24.42264
2018-05-05 12:04:00	3590433799317661396	1.00000	15.05449	6.40415	7.48901	9.86264	8.95002	7.04334	10.48426	47.03041	0.00005	64.53891	45.42313	10.75554	44.62336	15.60710	27.42143	19.67992	65.34429	7.02306	33.98968	75.49012
2018-05-05 12:05:00	863033069630348693	0.00000	11.95287	12.12122	12.77006	11.07398	10.73473	8.21033	9.01008	69.52221	0.00659	43.99742	53.14432	96.21556	38.72229	29.28538	68.00105	45.69664	56.73087	88.82332	85.30114	5.71612
2018-05-05 12:06:00	863033069630348719	1.00000	8.69886	13.75453	13.05193	8.37625	10.02092	6.82992	14.67964	34.34371	0.03374	29.54047	46.58743	76.52019	55.65713	52.60427	47.27349	12.67162	95.08329	54.31368	72.26527	96.46066
2018-05-05 12:07:00	3590433799317661164	1.00000	11.50426	11.84427	10.80363	8.80410	10.00521	10.22158	14.00894	36.64804	0.00505	41.39943	47.22954	59.55058	45.57978	43.26219	98.57030	73.78496	69.63634	61.21691	18.53577	95.64165
2018-05-05 12:08:00	3590433799317661255	1.00000	13.99640	8.78861	6.67768	6.92206	7.07285	9.14199	13.37901	50.02585	0.00030	55.16306	61.18418	17.53178	19.27698	20.62257	79.75196	13.41852	82.17169	74.62574	0.90900	65.58364
2018-05-05 12:09:00	359043379931766353	1.00000	8.80950	15.09596	10.37338	9.09860	12.41286	8.02812	10.12937	56.91858	0.12891	53.83499	49.29769	24.08913	45.06892	6.34045	27.40579	91.31137	42.80554	0.70713	65.91349	90.30826
2018-05-05 12:10:00	863033069630348180	0.00000	9.37479	8.54301	12.89662	11.51279	7.74895	13.24047	13.50568	75.91890	0.00019	56.70505	71.88172	23.18810	89.16908	27.24313	37.70785	38.71286	65.68940	33.89174	65.20212	93.42824
2018-05-05 12:11:00	359043379931766650	1.00000	12.35869	7.28800	10.42004	12.66797	8.13733	9.43695	14.60875	65.79986	0.00011	57.99714	58.61029	63.74364	29.90337	3.41416	8.89723	82.56006	76.72540	86.99962	51.84054	48.00052
2018-05-05 12:12:00	3590433799317661222	0.00000	9.39563	11.48283	11.47118	14.17004	8.61471	8.78200	5.42864	73.76585	0.00353	66.94143	22.93274	93.69896	43.01609	74.70636	22.34670	94.70333	51.06280	89.09726	79.01443	54.96476
2018-05-05 12:13:00	3590433799317661610	0.00000	10.73367	14.73514	15.22176	13.84528	7.71541	9.66608	7.14310	58.94234	0.08988	38.50687	46.48023	31.05914	89.05400	6.84152	86.50571	33.21938	99.11845	52.54427	11.46197	96.82150
2018-05-05 12:14:00	3590433799317661289	1.00000	10.17829	13.76919	15.58521	8.03539	11.46667	9.26990	15.69267	51.45567	0.03424	62.10912	40.83263	45.64387	4.18136	55.81707	86.43112	47.20543	38.34903	9.65335	48.77775	86.05425
2018-05-05 12:15:00	8630330696303481131	0.00000	10.59377	17.98143	15.62144	11.91588	9.30085	9.81162	9.90020	50.71903	2.30785	36.10692	18.84285	95.54838	17.89116	90.63888	20.15434	60.79797	2.08017	62.32724	83.93695	32.89344
2018-05-05 12:16:00	863033069630348628	1.00000	8.10035	12.81814	10.84036	13.58983	13.17907	11.81572	12.37899	80.47914	0.01326	67.88664	25.32975	72.23078	20.48705	48.25080	74.37565	60.27110	53.40549	81.99239	33.30135	54.82992
2018-05-05 12:17:00	8630330696303482287	0.00000	10.19485	13.45345	13.68940	13.11420	10.27524	9.19923	8.85899	55.25748	0.02499	41.88392	78.07973	59.28813	70.21626	57.78508	64.51166	26.25108	6.92350	12.67076	39.25511	58.95896
2018-05-05 12:18:00	3590433799317662154	1.00000	9.38280	10.45411	12.24731	9.92067	15.72634	11.92074	15.44353	82.17208	0.00131	51.56612	52.71952	24.25570	99.10886	47.08231	63.22044	57.93589	92.62872	7.47562	59.54683	18.11300
2018-05-05 12:19:00	863033069630348198	1.00000	12.12929	10.62017	12.67728	10.87032	11.36391	9.16437	9.72675	57.34765	0.00154	58.96569	30.81274	42.51167	64.51740	71.01359	44.20771	81.80498	62.83291	62.17880	60.75096	78.34725
2018-05-05 12:20:00	3590433799317662022	1.00000	15.13649	11.33235	5.62030	7.34934	6.64716	10.43676	18.45994	52.69897	0.00301	46.06461	64.86258	53.61557	84.11794	54.40692	94.97198	73.47749	33.03958	82.21816	0.96461	11.73564
2018-05-05 12:21:00	8630330696303481883	1.00000	11.93225	11.49469	14.81292	8.00631	11.54263	11.16341	15.46111	48.13329	0.00354	48.95430	61.78980	6.65302	90.68957	7.31304	86.36397	58.42173	13.71090	64.79623	27.17502	67.11406
2018-05-05 12:22:00	359043379931766288	1.00000	12.67259	7.10719	10.38144	9.99934	10.08903	9.07589	11.77381	62.07473	0.00009	54.54412	57.23693	0.22374	34.21753	50.60321	97.64007	8.21839	27.75193	53.86680	57.39230	61.45745
2018-05-05 12:23:00	3590433799317662436	1.00000	9.40105	14.05180	14.27063	7.65636	13.09581	9.16537	13.83172	58.09141	0.04536	48.84027	58.34423	78.44149	17.96473	31.82109	58.20337	91.34265	30.92899	17.60210	95.37370	18.14383
2018-05-05 12:24:00	359043379931766742	0.00000	10.86854	14.30048	11.24038	11.42717	11.01632	10.95062	9.33608	57.00932	0.05824	41.46959	67.06665	89.90734	59.65412	97.52742	33.13946	39.04759	93.00049	78.45712	69.63730	14.17521
2018-05-05 12:25:00	3590433799317661412	1.00000	15.98968	10.86657	8.45822	9.89430	8.19443	8.36047	14.56379	63.63044	0.00193	64.20295	44.92988	81.89801	42.98303	99.61620	57.52696	94.05706	89.12749	6.06689	32.90740	99.89323
2018-05-05 12:26:00	359043379931766866	1.00000	9.16450	8.88074	13.18347	8.24310	11.18265	10.13813	10.49363	51.23778	0.00033	53.21564	54.70499	76.19261	93.59863	7.69615	42.18318	22.72435	35.76707	24.57761	25.66674	13.64201
2018-05-05 12:27:00	8630330696303481537	0.00000	9.43103	11.54677	10.82240	5.70463	11.88278	7.59382	9.73935	63.32404	0.00378	42.58115	73.89890	42.39790	36.11027	44.63940	34.58203	89.89375	66.18504	46.84196	99.17939	13.65544
2018-05-05 12:28:00	863033069630348263	1.00000	9.66299	13.10680	9.58493	9.42358	11.09671	8.64779	10.53833	72.13995	0.01769	40.21536	57.69960	59.46314	13.51073	54.83295	5.46446	24.83924	99.15316	69.99283	98.98929	45.86235
2018-05-05 12:29:00	3590433799317661180	1.00000	10.17089	10.77948	9.85944	8.96099	9.46763	9.86810	10.58462	83.24127	0.00177	53.77537	68.59987	13.22457	19.79720	12.98111	53.29991	67.62554	33.54674	59.05211	77.81100	52.92924
2018-05-05 12:30:00	8630330696303482097	1.00000	13.78469	7.57912	7.08727	7.54376	9.55378	9.89710	13.84202	52.46191	0.00015	45.64387	59.91976	35.38658	92.01914	11.86037	86.91542	57.76757	93.08153	92.42892	65.44347	82.03237
2018-05-05 12:31:00	3590433799317661024	0.00000	7.58496	10.81014	12.31981	12.52469	7.20989	10.88861	15.32008	50.57733	0.00185	51.68447	44.15798	83.24748	36.32837	84.18703	35.89923	75.53659	17.38509	7.08352	60.54528	13.06811
2018-05-05 12:32:00	3590433799317661636	1.00000	12.04895	12.06512	8.20708	9.29069	10.34152	7.94823	13.22665	61.06124	0.00626	40.82939	74.72931	4.23194	32.59600	64.69613	85.80562	20.51094	14.72208	58.96475	57.57386	68.81437
2018-05-05 12:33:00	359043379931766247	1.00000	11.37350	10.44016	10.22823	5.37682	11.42870	10.32223	10.97595	67.01073	0.00127	29.88850	62.06925	5.94315	8.71295	6.09364	43.55618	36.17327	71.73924	66.51020	86.14547	15.39298
2018-05-05 12:34:00	863033069630348982	0.00000	11.05250	7.63723	13.39952	14.20841	8.92876	14.35786	12.34622	44.49393	0.00012	63.09879	20.97574	11.65358	49.50827	91.70238	22.73991	21.09927	11.99303	13.85556	30.88209	28.12161
2018-05-05 12:35:00	359043379931766015	0.00000	9.50225	9.92214	10.54838	11.10710	9.54088	11.83768	13.01837	59.15634	0.00078	44.89444	44.00559	11.86665	26.93582	10.01091	64.82419	30.04215	72.06686	43.00221	41.74405	75.96197
2018-05-05 12:36:00	863033069630348099	0.00000	10.80942	12.86210	10.42460	13.60808	8.60244	8.24419	9.74842	44.97738	0.01385	49.99755	41.12932	2.46086	41.78283	18.37934	17.96194	60.35869	87.68475	36.90100	38.39576	60.36746
2018-05-05 12:37:00	359043379931766783	1.00000	10.50211	16.45428	6.76436	8.33563	9.84381	6.96706	11.70604	57.59918	0.50118	40.41979	43.20841	8.94320	87.02520	52.41746	21.44003	86.45788	47.42390	15.53805	73.61271	96.38578
2018-05-05 12:38:00	8630330696303481784	1.00000	7.65344	14.00905	15.59522	10.77106	13.02406	9.16691	14.31398	53.65597	0.04352	55.53410	54.11697	55.02976	80.66098	48.62988	48.60839	74.86005	57.12245	22.99233	14.22116	42.21785
2018-05-05 12:39:00	359043379931766759	1.00000	9.48993	12.47863	15.22319	8.72726	13.96028	10.28045	14.77826	59.69783	0.00947	43.64063	54.23506	57.11345	80.84832	84.15053	95.23104	65.70624	38.76831	87.27303	48.95614	58.08283
2018-05-05 12:40:00	3590433799317661503	1.00000	17.96480	6.21881	9.65969	13.70229	9.03161	9.54777	15.06359	57.42147	0.00005	67.21573	38.97832	12.48779	92.86626	0.09464	33.42198	64.61981	65.81455	14.38197	70.92163	34.35153
2018-05-05 12:41:00	3590433799317661040	1.00000	15.57194	8.95636	3.53077	6.56740	8.20415	7.86001	14.12038	56.67177	0.00032	44.98143	35.69626	98.51753	48.12142	12.45912	99.94191	42.47692	37.56336	84.96252	75.32204	22.95461
2018-05-05 12:42:00	3590433799317661461	1.00000	11.68285	11.97163	8.52969	9.75603	7.96686	8.58910	13.56326	69.78922	0.00570	30.97785	43.77217	8.95390	66.81295	10.21394	82.48246	87.19541	52.60098	31.51954	4.16183	0.29269
2018-05-05 12:43:00	863033069630348768	0.00000	9.13168	7.86647	12.57287	14.63271	7.77585	13.27631	11.79186	70.19254	0.00013	75.64810	38.34677	59.36660	51.91591	96.29054	6.32605	96.18664	57.81997	88.31910	51.11524	24.39649
2018-05-05 12:44:00	359043379931766213	1.00000	13.76178	9.82739	9.23407	9.56688	9.71084	8.43092	13.49434	80.35910	0.00073	62.25719	46.02936	87.09766	82.84175	7.02621	65.62607	92.22810	68.78255	1.67333	53.20391	13.14922
2018-05-05 12:45:00	863033069630348792	1.00000	4.49254	16.84612	9.87479	8.49637	11.51934	8.40461	14.52812	46.27123	0.74163	42.41617	41.17539	35.03278	99.84038	31.63950	42.59603	3.59809	52.66364	64.65854	75.52089	50.49136
2018-05-05 12:46:00	3590433799317662204	1.00000	10.59161	10.86596	10.88011	11.25204	10.93135	9.80900	13.34785	48.27358	0.00191	51.37451	61.29249	5.10079	47.65795	80.39731	93.45396	22.07603	33.60544	14.52622	99.25411	2.78937
2018-05-05 12:47:00	3590433799317661032	0.00000	11.07928	15.09854	14.80812	10.94485	11.65587	10.09513	12.10999	63.77784	0.12922	49.08105	34.44677	2.19992	5.69119	44.32458	84.12872	45.04652	43.05187	11.90837	65.46870	8.12756
2018-05-05 12:48:00	863033069630348784	0.00000	10.02233	13.04668	14.65516	10.63662	9.26542	8.25256	8.55919	42.34297	0.01665	21.36506	23.52040	25.66942	49.16237	62.88637	81.41090	58.42117	36.58425	50.56273	83.28087	95.42446
2018-05-05 12:49:00	8630330696303481206	0.00000	10.03923	12.84700	10.58321	13.26124	11.07562	9.94242	9.38623	35.58533	0.01364	63.28070	47.69464	11.08413	0.56739	34.48414	43.43250	19.23155	90.09808	81.17106	29.45939	38.20446
2018-05-05 12:50:00	359043379931766940	0.00000	19.14710	10.41640	8.75660	10.87680	7.37501	11.08673	18.78775	71.01518	0.00125	50.84753	46.70529	23.51745	74.77581	0.73892	12.17357	92.84164	17.60295	43.75808	88.37775	63.54459
2018-05-05 12:51:00	3590433799317662295	1.00000	12.72385	6.35365	10.01074	9.63039	9.02705	8.67845	11.39333	64.75610	0.00008	40.16101	53.65708	28.91634	82.75214	30.69430	99.63004	5.89161	28.37555	73.89828	52.52382	72.79736
2018-05-05 12:52:00	8630330696303481412	0.00000	9.52765	6.41132	12.62752	18.27198	6.97304	11.16793	11.99332	56.57867	0.00010	58.41341	30.60682	94.41745	88.85808	56.23261	12.30697	83.36088	59.76008	21.78819	18.55555	15.31981
2018-05-05 12:53:00	863033069630348735	1.00000	7.87385	12.34818	14.37433	11.78650	11.12048	10.82841	13.90755	55.91822	0.00830	47.75416	31.51342	82.70369	71.73613	19.96406	21.80063	56.62351	91.84156	19.97922	63.39533	36.01051
2018-05-05 12:54:00	359043379931766890	1.00000	12.60685	8.13018	8.14952	10.73698	7.76763	9.42700	14.92725	72.50714	0.00016	56.84693	37.82297	11.85543	21.92399	11.75911	90.31527	85.74992	48.71034	71.11556	0.51289	16.33388
2018-05-05 12:55:00	863033069630348222	0.00000	6.10253	9.37366	11.89213	12.89053	7.93731	14.03704	14.77788	53.79679	0.00047	35.15991	59.20671	14.59487	29.60480	15.54372	12.29836	88.80099	77.52970	23.76377	87.33345	70.85598
2018-05-05 12:56:00	8630330696303482287	1.00000	11.82637	14.35972	13.46475	11.20348	12.45197	6.36895	10.06208	52.52501	0.06174	41.31435	37.54189	49.73252	31.55999	77.82017	52.77683	79.01630	20.33764	92.47770	77.62690	75.76268
2018-05-05 12:57:00	359043379931766833	0.00000	11.97449	12.99948	15.97393	11.64707	12.71219	10.88611	15.04396	60.24803	0.01591	45.16215	41.40465	10.30576	73.13935	74.89858	1.40100	25.11537	45.12338	89.42375	17.96681	77.84841
2018-05-05 12:58:00	3590433799317661115	0.00000	7.30641	11.08640	12.08922	14.90719	7.59057	10.24348	15.48318	85.42503	0.00242	54.70535	29.21431	48.74975	70.76566	19.10645	86.20777	29.09250	72.81611	7.87252	2.39668	15.02886
2018-05-05 12:59:00	3590433799317661230	1.00000	11.84699	10.79872	15.94043	9.49483	12.20633	10.44755	14.61750	33.13367	0.00180	45.38243	57.60253	22.39831	96.12822	22.13367	71.22611	99.96485	43.17571	73.86075	13.72154	76.92385
2018-05-05 13:00:00	863033069630348933	0.00000	9.69451	9.29145	11.22002	12.44458	8.77206	11.90434	14.45662	56.93322	0.00044	37.67271	51.38264	67.36785	60.99366	97.77275	74.32289	31.81370	24.38619	63.30907	56.79194	96.17592
2018-05-05 13:01:00	3590433799317661867	0.00000	8.30044	9.77865	13.25479	12.89396	7.82587	12.35836	14.24811	54.82792	0.00066	39.57239	54.94593	55.90202	70.30293	96.60325	81.98204	33.80511	69.33053	88.81348	13.61949	61.73406
2018-05-05 13:02:00	8630330696303481529	0.00000	8.13514	9.63886	11.66496	12.96874	8.23354	9.39511	12.15243	59.54477	0.00062	37.13554	70.72338	40.68286	33.83161	87.87593	74.14148	94.62385	91.35305	73.37202	8.80861	69.32013
2018-05-05 13:03:00	3590433799317661537	0.00000	6.86998	11.98680	14.21985	12.12924	8.66005	8.39795	10.96636	55.82645	0.00583	69.01861	32.03335	84.63391	39.53012	63.65940	47.29184	74.61980	68.41352	35.00155	57.58961	96.19192
2018-05-05 13:04:00	8630330696303481990	1.00000	10.24129	9.31011	9.07545	8.55179	8.77507	9.83899	13.03180	43.93876	0.00044	38.67056	48.85777	41.65707	94.17497	73.33289	5.53276	68.85613	88.54588	74.68608	2.82510	1.81885
2018-05-05 13:05:00	8630330696303481040	0.00000	8.60908	9.13075	13.20678	12.88527	8.76235	11.92249	13.03254	51.22542	0.00038	77.72218	23.75453	12.56404	38.87703	72.59645	63.16686	13.50282	65.22965	28.73770	56.01181	14.79283
2018-05-05 13:06:00	8630330696303482345	0.00000	8.69451	11.49992	13.56076	12.59544	6.41406	5.62173	8.02083	60.97996	0.00356	28.75211	36.54141	54.12239	88.04879	84.29657	41.18832	21.56823	33.59515	96.75152	63.86911	33.68722
2018-05-05 13:07:00	359043379931766569	1.00000	11.60051	11.20549	11.65371	8.15345	14.90499	10.23269	12.11764	49.28185	0.00268	42.56920	59.66628	8.23289	26.35825	84.92276	88.46162	14.65572	3.41905	18.22282	57.68174	16.86337
2018-05-05 13:08:00	3590433799317662097	1.00000	9.53931	15.24692	12.52702	7.73726	10.51119	8.37251	9.95576	51.58879	0.14991	54.36985	60.05744	76.92259	95.90651	33.90991	48.69522	28.73664	81.41822	33.12360	30.32774	77.93904
2018-05-05 13:09:00	8630330696303482469	1.00000	8.53768	13.93829	14.45301	7.03346	13.70896	9.25867	14.73493	32.59059	0.04052	45.26623	43.52789	65.97939	77.92663	2.93647	34.60047	49.37435	23.39743	6.09209	75.39221	51.05968
2018-05-05 13:10:00	359043379931766841	1.00000	12.05257	9.08473	9.68733	7.61860	11.61636	8.99184	10.43448	33.32278	0.00037	36.93799	49.20198	25.56073	23.62245	9.39684	63.23208	10.09768	39.08867	26.63657	5.55352	0.14338
2018-05-05 13:11:00	3590433799317661461	1.00000	11.18817	8.15194	16.00057	11.57639	14.22730	11.90313	13.17000	51.25955	0.00017	39.37150	31.66388	58.02849	82.42399	15.71478	66.20036	11.75629	93.71058	35.33823	85.90843	92.85037
2018-05-05 13:12:00	8630330696303481354	0.00000	10.33378	15.51241	15.85204	12.26435	9.68828	10.35049	10.05332	61.78643	0.19543	42.65134	41.77772	34.86236	93.27467	44.93040	77.37658	6.11748	4.55630	89.59503	81.29010	62.76891
2018-05-05 13:13:00	863033069630348800	1.00000	8.04328	13.30207	13.57691	9.45708	13.41488	8.31887	13.87085	65.46881	0.02149	51.22938	59.41368	94.83139	5.19074	93.42737	52.46005	3.44075	27.43513	84.83102	62.98149	6.81558
2018-05-05 13:14:00	8630330696303481339	0.00000	14.66249	7.71937	11.58253	11.75348	7.76845	10.87505	13.39940	55.44463	0.00012	49.99936	52.59521	70.67742	74.85634	89.30930	77.65297	74.97154	30.35720	99.78892	3.83417	96.71178
2018-05-05 13:15:00	3590433799317662030	1.00000	7.70722	12.37614	14.86064	14.93564	14.18735	11.46958	9.65429	49.15500	0.00853	40.60264	72.45055	50.56690	61.67632	12.45575	6.95494	20.72459	70.92315	64.26847	20.58616	43.04109
2018-05-05 13:16:00	3590433799317662105	1.00000	5.58790	10.95983	8.47677	11.82767	14.31915	9.84618	7.10591	31.14397	0.00211	58.63785	53.48920	21.67261	61.22682	12.10756	15.19343	88.68068	40.59751	0.11520	85.79817	93.75863
2018-05-05 13:17:00	8630330696303481727	0.00000	11.27717	13.30342	15.61206	11.40533	10.99418	9.12900	8.09405	43.03023	0.02149	50.68834	62.79881	68.27570	85.99347	50.90420	47.27423	83.02780	10.14970	30.26643	61.23555	92.14635
2018-05-05 13:18:00	359043379931766122	0.00000	11.57255	9.04601	12.43109	10.16179	14.32367	11.00764	10.50458	54.80235	0.00033	44.19451	51.85465	22.32445	79.64545	90.73196	49.07811	68.54611	62.18481	39.30988	30.39219	85.74289
2018-05-05 13:19:00	359043379931766304	1.00000	7.23034	14.98515	11.01171	11.79739	12.99389	9.89968	9.59945	50.13649	0.11537	37.89687	71.79029	73.01578	88.52119	53.46317	64.32029	90.02507	28.33797	64.76893	43.90659	47.42726
2018-05-05 13:20:00	8630330696303481438	1.00000	13.20857	7.76350	9.40211	9.33655	11.20240	8.32389	9.83728	50.04411	0.00012	34.70236	70.35765	14.47442	17.42296	5.72814	2.35891	43.81306	13.44792	92.00390	31.82053	3.20557
